shipment_id,customer,warehouse_id,destination_region,dispatch_date,delivery_date,delivery_time_days,weight,carrier_name,shipment_status,delivery_mode,shipment_cost,delivery_accuracy_flag,damage_flag,cost_per_kg,delay_flag
S007707,V5555555_22,PLANT03,PORT09,2024-11-15,2024-11-16,1,29.215,V444_1,Delivered,AIR   ,33.227,True,False,1.14,0
S007707,V5555555_22,PLANT03,PORT09,2024-11-15,2024-11-16,1,29.215,V444_1,Delivered,AIR   ,53.427,True,False,1.83,0
S007707,V5555555_22,PLANT03,PORT09,2024-11-15,2024-11-16,1,29.215,V444_1,Delivered,AIR   ,101.827,True,False,3.49,0
S007707,V5555555_22,PLANT03,PORT09,2024-11-15,2024-11-16,1,29.215,V444_1,Delivered,AIR   ,1.426,True,False,0.05,0
S007707,V5555555_22,PLANT03,PORT09,2024-11-15,2024-11-16,1,29.215,V444_1,Delivered,AIR   ,1.44,True,False,0.05,0
S007707,V5555555_22,PLANT03,PORT09,2024-11-15,2024-11-16,1,29.215,V444_1,Delivered,AIR   ,1.482,True,False,0.05,0
S007707,V5555555_22,PLANT03,PORT09,2024-11-15,2024-11-16,1,29.215,V444_1,Delivered,AIR   ,1.525,True,False,0.05,0
S007707,V5555555_22,PLANT03,PORT09,2024-11-15,2024-11-16,1,29.215,V444_1,Delivered,AIR   ,1.568,True,False,0.05,0
S007707,V5555555_22,PLANT03,PORT09,2024-11-15,2024-11-16,1,29.215,V444_1,Delivered,AIR   ,7.804,True,False,0.27,0
S007707,V5555555_22,PLANT03,PORT09,2024-11-15,2024-11-16,1,29.215,V444_1,Delivered,AIR   ,11.227,True,False,0.38,0
S007707,V5555555_22,PLANT03,PORT09,2024-11-15,2024-11-16,1,29.215,V444_1,Delivered,AIR   ,31.267,True,False,1.07,0
S007707,V5555555_22,PLANT03,PORT09,2024-11-15,2024-11-16,1,29.215,V444_1,Delivered,AIR   ,49.427,True,False,1.69,0
S007707,V5555555_22,PLANT03,PORT09,2024-11-15,2024-11-16,1,29.215,V444_1,Delivered,AIR   ,95.227,True,False,3.26,0
S007708,V5555555_22,PLANT03,PORT09,2024-10-02,2024-10-04,2,6.404,V444_1,Delivered,AIR   ,1.202,True,False,0.19,0
S007708,V5555555_22,PLANT03,PORT09,2024-10-02,2024-10-04,2,6.404,V444_1,Delivered,AIR   ,1.26,True,False,0.2,0
S007708,V5555555_22,PLANT03,PORT09,2024-10-02,2024-10-04,2,6.404,V444_1,Delivered,AIR   ,1.319,True,False,0.21,0
S007708,V5555555_22,PLANT03,PORT09,2024-10-02,2024-10-04,2,6.404,V444_1,Delivered,AIR   ,1.38,True,False,0.22,0
S007708,V5555555_22,PLANT03,PORT09,2024-10-02,2024-10-04,2,6.404,V444_1,Delivered,AIR   ,1.442,True,False,0.23,0
S007708,V5555555_22,PLANT03,PORT09,2024-10-02,2024-10-04,2,6.404,V444_1,Delivered,AIR   ,9.088,True,False,1.42,0
S007708,V5555555_22,PLANT03,PORT09,2024-10-02,2024-10-04,2,6.404,V444_1,Delivered,AIR   ,11.627,True,False,1.82,0
S007708,V5555555_22,PLANT03,PORT09,2024-10-02,2024-10-04,2,6.404,V444_1,Delivered,AIR   ,33.227,True,False,5.19,0
S007708,V5555555_22,PLANT03,PORT09,2024-10-02,2024-10-04,2,6.404,V444_1,Delivered,AIR   ,53.427,True,False,8.34,0
S007708,V5555555_22,PLANT03,PORT09,2024-10-02,2024-10-04,2,6.404,V444_1,Delivered,AIR   ,101.827,True,False,15.9,0
S007708,V5555555_22,PLANT03,PORT09,2024-10-02,2024-10-04,2,6.404,V444_1,Delivered,AIR   ,1.426,True,False,0.22,0
S007708,V5555555_22,PLANT03,PORT09,2024-10-02,2024-10-04,2,6.404,V444_1,Delivered,AIR   ,1.44,True,False,0.22,0
S007708,V5555555_22,PLANT03,PORT09,2024-10-02,2024-10-04,2,6.404,V444_1,Delivered,AIR   ,1.482,True,False,0.23,0
S007708,V5555555_22,PLANT03,PORT09,2024-10-02,2024-10-04,2,6.404,V444_1,Delivered,AIR   ,1.525,True,False,0.24,0
S007708,V5555555_22,PLANT03,PORT09,2024-10-02,2024-10-04,2,6.404,V444_1,Delivered,AIR   ,1.568,True,False,0.24,0
S007708,V5555555_22,PLANT03,PORT09,2024-10-02,2024-10-04,2,6.404,V444_1,Delivered,AIR   ,7.804,True,False,1.22,0
S007708,V5555555_22,PLANT03,PORT09,2024-10-02,2024-10-04,2,6.404,V444_1,Delivered,AIR   ,11.227,True,False,1.75,0
S007708,V5555555_22,PLANT03,PORT09,2024-10-02,2024-10-04,2,6.404,V444_1,Delivered,AIR   ,31.267,True,False,4.88,0
S007708,V5555555_22,PLANT03,PORT09,2024-10-02,2024-10-04,2,6.404,V444_1,Delivered,AIR   ,49.427,True,False,7.72,0
S007708,V5555555_22,PLANT03,PORT09,2024-10-02,2024-10-04,2,6.404,V444_1,Delivered,AIR   ,95.227,True,False,14.87,0
S007708,V5555555_22,PLANT03,PORT09,2024-10-02,2024-10-03,1,6.404,V444_1,Delivered,AIR   ,1.202,True,False,0.19,0
S007708,V5555555_22,PLANT03,PORT09,2024-10-02,2024-10-03,1,6.404,V444_1,Delivered,AIR   ,1.26,True,False,0.2,0
S007708,V5555555_22,PLANT03,PORT09,2024-10-02,2024-10-03,1,6.404,V444_1,Delivered,AIR   ,1.319,True,False,0.21,0
S007708,V5555555_22,PLANT03,PORT09,2024-10-02,2024-10-03,1,6.404,V444_1,Delivered,AIR   ,1.38,True,False,0.22,0
S007708,V5555555_22,PLANT03,PORT09,2024-10-02,2024-10-03,1,6.404,V444_1,Delivered,AIR   ,1.442,True,False,0.23,0
S007708,V5555555_22,PLANT03,PORT09,2024-10-02,2024-10-03,1,6.404,V444_1,Delivered,AIR   ,9.088,True,False,1.42,0
S007708,V5555555_22,PLANT03,PORT09,2024-10-02,2024-10-03,1,6.404,V444_1,Delivered,AIR   ,11.627,True,False,1.82,0
S007708,V5555555_22,PLANT03,PORT09,2024-10-02,2024-10-03,1,6.404,V444_1,Delivered,AIR   ,33.227,True,False,5.19,0
S007708,V5555555_22,PLANT03,PORT09,2024-10-02,2024-10-03,1,6.404,V444_1,Delivered,AIR   ,53.427,True,False,8.34,0
S007708,V5555555_22,PLANT03,PORT09,2024-10-02,2024-10-03,1,6.404,V444_1,Delivered,AIR   ,101.827,True,False,15.9,0
S007708,V5555555_22,PLANT03,PORT09,2024-10-02,2024-10-03,1,6.404,V444_1,Delivered,AIR   ,1.426,True,False,0.22,0
S007708,V5555555_22,PLANT03,PORT09,2024-10-02,2024-10-03,1,6.404,V444_1,Delivered,AIR   ,1.44,True,False,0.22,0
S007708,V5555555_22,PLANT03,PORT09,2024-10-02,2024-10-03,1,6.404,V444_1,Delivered,AIR   ,1.482,True,True,0.23,0
S007708,V5555555_22,PLANT03,PORT09,2024-10-02,2024-10-03,1,6.404,V444_1,Delivered,AIR   ,1.525,True,False,0.24,0
S007708,V5555555_22,PLANT03,PORT09,2024-10-02,2024-10-03,1,6.404,V444_1,Delivered,AIR   ,1.568,True,False,0.24,0
S007708,V5555555_22,PLANT03,PORT09,2024-10-02,2024-10-03,1,6.404,V444_1,Delivered,AIR   ,7.804,True,False,1.22,0
S007708,V5555555_22,PLANT03,PORT09,2024-10-02,2024-10-03,1,6.404,V444_1,Delivered,AIR   ,11.227,True,False,1.75,0
S007708,V5555555_22,PLANT03,PORT09,2024-10-02,2024-10-03,1,6.404,V444_1,Delivered,AIR   ,31.267,True,False,4.88,0
S007708,V5555555_22,PLANT03,PORT09,2024-10-02,2024-10-03,1,6.404,V444_1,Delivered,AIR   ,49.427,True,False,7.72,0
S007708,V5555555_22,PLANT03,PORT09,2024-10-02,2024-10-03,1,6.404,V444_1,Delivered,AIR   ,95.227,True,False,14.87,0
S007709,V5555555_22,PLANT03,PORT09,2024-09-21,2024-09-23,2,11.808,V444_1,Delivered,AIR   ,1.202,True,False,0.1,0
S007709,V5555555_22,PLANT03,PORT09,2024-09-21,2024-09-23,2,11.808,V444_1,Delivered,AIR   ,1.26,True,False,0.11,0
S007709,V5555555_22,PLANT03,PORT09,2024-09-21,2024-09-23,2,11.808,V444_1,Delivered,AIR   ,1.319,True,False,0.11,0
S007709,V5555555_22,PLANT03,PORT09,2024-09-21,2024-09-23,2,11.808,V444_1,Delivered,AIR   ,1.38,True,False,0.12,0
S007709,V5555555_22,PLANT03,PORT09,2024-09-21,2024-09-23,2,11.808,V444_1,Delivered,AIR   ,1.442,True,False,0.12,0
S007709,V5555555_22,PLANT03,PORT09,2024-09-21,2024-09-23,2,11.808,V444_1,Delivered,AIR   ,9.088,True,False,0.77,0
S007709,V5555555_22,PLANT03,PORT09,2024-09-21,2024-09-23,2,11.808,V444_1,Delivered,AIR   ,11.627,True,False,0.98,0
S007709,V5555555_22,PLANT03,PORT09,2024-09-21,2024-09-23,2,11.808,V444_1,Delivered,AIR   ,33.227,True,False,2.81,0
S007709,V5555555_22,PLANT03,PORT09,2024-09-21,2024-09-23,2,11.808,V444_1,Delivered,AIR   ,53.427,True,False,4.52,0
S007709,V5555555_22,PLANT03,PORT09,2024-09-21,2024-09-23,2,11.808,V444_1,Delivered,AIR   ,101.827,True,False,8.62,0
S007709,V5555555_22,PLANT03,PORT09,2024-09-21,2024-09-23,2,11.808,V444_1,Delivered,AIR   ,1.426,True,False,0.12,0
S007709,V5555555_22,PLANT03,PORT09,2024-09-21,2024-09-23,2,11.808,V444_1,Delivered,AIR   ,1.44,True,False,0.12,0
S007709,V5555555_22,PLANT03,PORT09,2024-09-21,2024-09-23,2,11.808,V444_1,Delivered,AIR   ,1.482,True,False,0.13,0
S007709,V5555555_22,PLANT03,PORT09,2024-09-21,2024-09-23,2,11.808,V444_1,Delivered,AIR   ,1.525,True,False,0.13,0
S007709,V5555555_22,PLANT03,PORT09,2024-09-21,2024-09-23,2,11.808,V444_1,Delivered,AIR   ,1.568,True,False,0.13,0
S007709,V5555555_22,PLANT03,PORT09,2024-09-21,2024-09-23,2,11.808,V444_1,Delivered,AIR   ,7.804,True,False,0.66,0
S007709,V5555555_22,PLANT03,PORT09,2024-09-21,2024-09-23,2,11.808,V444_1,Delivered,AIR   ,11.227,True,False,0.95,0
S007709,V5555555_22,PLANT03,PORT09,2024-09-21,2024-09-23,2,11.808,V444_1,Delivered,AIR   ,31.267,True,False,2.65,0
S007709,V5555555_22,PLANT03,PORT09,2024-09-21,2024-09-23,2,11.808,V444_1,Delivered,AIR   ,49.427,True,False,4.19,0
S007709,V5555555_22,PLANT03,PORT09,2024-09-21,2024-09-23,2,11.808,V444_1,Delivered,AIR   ,95.227,True,False,8.06,0
S007709,V5555555_22,PLANT03,PORT09,2024-09-21,2024-09-22,1,11.808,V444_1,Delivered,AIR   ,1.202,True,False,0.1,0
S007709,V5555555_22,PLANT03,PORT09,2024-09-21,2024-09-22,1,11.808,V444_1,Delivered,AIR   ,1.26,True,False,0.11,0
S007709,V5555555_22,PLANT03,PORT09,2024-09-21,2024-09-22,1,11.808,V444_1,Delivered,AIR   ,1.319,True,False,0.11,0
S007709,V5555555_22,PLANT03,PORT09,2024-09-21,2024-09-22,1,11.808,V444_1,Delivered,AIR   ,1.38,True,False,0.12,0
S007709,V5555555_22,PLANT03,PORT09,2024-09-21,2024-09-22,1,11.808,V444_1,Delivered,AIR   ,1.442,True,False,0.12,0
S007709,V5555555_22,PLANT03,PORT09,2024-09-21,2024-09-22,1,11.808,V444_1,Delivered,AIR   ,9.088,True,False,0.77,0
S007709,V5555555_22,PLANT03,PORT09,2024-09-21,2024-09-22,1,11.808,V444_1,Delivered,AIR   ,11.627,True,False,0.98,0
S007709,V5555555_22,PLANT03,PORT09,2024-09-21,2024-09-22,1,11.808,V444_1,Delivered,AIR   ,33.227,True,False,2.81,0
S007709,V5555555_22,PLANT03,PORT09,2024-09-21,2024-09-22,1,11.808,V444_1,Delivered,AIR   ,53.427,True,False,4.52,0
S007709,V5555555_22,PLANT03,PORT09,2024-09-21,2024-09-22,1,11.808,V444_1,Delivered,AIR   ,101.827,True,False,8.62,0
S007709,V5555555_22,PLANT03,PORT09,2024-09-21,2024-09-22,1,11.808,V444_1,Delivered,AIR   ,1.426,True,True,0.12,0
S007709,V5555555_22,PLANT03,PORT09,2024-09-21,2024-09-22,1,11.808,V444_1,Delivered,AIR   ,1.44,True,False,0.12,0
S007709,V5555555_22,PLANT03,PORT09,2024-09-21,2024-09-22,1,11.808,V444_1,Delivered,AIR   ,1.482,True,False,0.13,0
S007709,V5555555_22,PLANT03,PORT09,2024-09-21,2024-09-22,1,11.808,V444_1,Delivered,AIR   ,1.525,True,False,0.13,0
S007709,V5555555_22,PLANT03,PORT09,2024-09-21,2024-09-22,1,11.808,V444_1,Delivered,AIR   ,1.568,True,False,0.13,0
S007709,V5555555_22,PLANT03,PORT09,2024-09-21,2024-09-22,1,11.808,V444_1,Delivered,AIR   ,7.804,True,False,0.66,0
S007709,V5555555_22,PLANT03,PORT09,2024-09-21,2024-09-22,1,11.808,V444_1,Delivered,AIR   ,11.227,True,False,0.95,0
S007709,V5555555_22,PLANT03,PORT09,2024-09-21,2024-09-22,1,11.808,V444_1,Delivered,AIR   ,31.267,True,False,2.65,0
S007709,V5555555_22,PLANT03,PORT09,2024-09-21,2024-09-22,1,11.808,V444_1,Delivered,AIR   ,49.427,True,False,4.19,0
S007709,V5555555_22,PLANT03,PORT09,2024-09-21,2024-09-22,1,11.808,V444_1,Delivered,AIR   ,95.227,True,False,8.06,0
S007710,V5555555_22,PLANT03,PORT09,2023-11-24,2023-11-26,2,19.346,V444_1,Delivered,AIR   ,1.202,True,False,0.06,0
S007710,V5555555_22,PLANT03,PORT09,2023-11-24,2023-11-26,2,19.346,V444_1,Delivered,AIR   ,1.26,True,False,0.07,0
S007710,V5555555_22,PLANT03,PORT09,2023-11-24,2023-11-26,2,19.346,V444_1,Delivered,AIR   ,1.319,True,False,0.07,0
S007710,V5555555_22,PLANT03,PORT09,2023-11-24,2023-11-26,2,19.346,V444_1,Delivered,AIR   ,1.38,True,True,0.07,0
S007710,V5555555_22,PLANT03,PORT09,2023-11-24,2023-11-26,2,19.346,V444_1,Delivered,AIR   ,1.442,True,False,0.07,0
S007710,V5555555_22,PLANT03,PORT09,2023-11-24,2023-11-26,2,19.346,V444_1,Delivered,AIR   ,9.088,True,False,0.47,0
S007710,V5555555_22,PLANT03,PORT09,2023-11-24,2023-11-26,2,19.346,V444_1,Delivered,AIR   ,11.627,True,False,0.6,0
S007710,V5555555_22,PLANT03,PORT09,2023-11-24,2023-11-26,2,19.346,V444_1,Delivered,AIR   ,33.227,True,False,1.72,0
S007710,V5555555_22,PLANT03,PORT09,2023-11-24,2023-11-26,2,19.346,V444_1,Delivered,AIR   ,53.427,True,False,2.76,0
S007710,V5555555_22,PLANT03,PORT09,2023-11-24,2023-11-26,2,19.346,V444_1,Delivered,AIR   ,101.827,True,False,5.26,0
S007710,V5555555_22,PLANT03,PORT09,2023-11-24,2023-11-26,2,19.346,V444_1,Delivered,AIR   ,1.426,True,False,0.07,0
S007710,V5555555_22,PLANT03,PORT09,2023-11-24,2023-11-26,2,19.346,V444_1,Delivered,AIR   ,1.44,True,False,0.07,0
S007710,V5555555_22,PLANT03,PORT09,2023-11-24,2023-11-26,2,19.346,V444_1,Delivered,AIR   ,1.482,True,False,0.08,0
S007710,V5555555_22,PLANT03,PORT09,2023-11-24,2023-11-26,2,19.346,V444_1,Delivered,AIR   ,1.525,True,False,0.08,0
S007710,V5555555_22,PLANT03,PORT09,2023-11-24,2023-11-26,2,19.346,V444_1,Delivered,AIR   ,1.568,True,False,0.08,0
S007710,V5555555_22,PLANT03,PORT09,2023-11-24,2023-11-26,2,19.346,V444_1,Delivered,AIR   ,7.804,True,False,0.4,0
S007710,V5555555_22,PLANT03,PORT09,2023-11-24,2023-11-26,2,19.346,V444_1,Delivered,AIR   ,11.227,True,False,0.58,0
S007710,V5555555_22,PLANT03,PORT09,2023-11-24,2023-11-26,2,19.346,V444_1,Delivered,AIR   ,31.267,True,False,1.62,0
S007710,V5555555_22,PLANT03,PORT09,2023-11-24,2023-11-26,2,19.346,V444_1,Delivered,AIR   ,49.427,True,False,2.55,0
S007710,V5555555_22,PLANT03,PORT09,2023-11-24,2023-11-26,2,19.346,V444_1,Delivered,AIR   ,95.227,True,False,4.92,0
S007710,V5555555_22,PLANT03,PORT09,2023-11-24,2023-11-25,1,19.346,V444_1,Delivered,AIR   ,1.202,True,False,0.06,0
S007710,V5555555_22,PLANT03,PORT09,2023-11-24,2023-11-25,1,19.346,V444_1,Delivered,AIR   ,1.26,True,False,0.07,0
S007710,V5555555_22,PLANT03,PORT09,2023-11-24,2023-11-25,1,19.346,V444_1,Delivered,AIR   ,1.319,True,False,0.07,0
S007710,V5555555_22,PLANT03,PORT09,2023-11-24,2023-11-25,1,19.346,V444_1,Delivered,AIR   ,1.38,True,False,0.07,0
S007710,V5555555_22,PLANT03,PORT09,2023-11-24,2023-11-25,1,19.346,V444_1,Delivered,AIR   ,1.442,True,False,0.07,0
S007710,V5555555_22,PLANT03,PORT09,2023-11-24,2023-11-25,1,19.346,V444_1,Delivered,AIR   ,9.088,True,False,0.47,0
S007710,V5555555_22,PLANT03,PORT09,2023-11-24,2023-11-25,1,19.346,V444_1,Delivered,AIR   ,11.627,True,False,0.6,0
S007710,V5555555_22,PLANT03,PORT09,2023-11-24,2023-11-25,1,19.346,V444_1,Delivered,AIR   ,33.227,True,False,1.72,0
S007710,V5555555_22,PLANT03,PORT09,2023-11-24,2023-11-25,1,19.346,V444_1,Delivered,AIR   ,53.427,True,False,2.76,0
S007710,V5555555_22,PLANT03,PORT09,2023-11-24,2023-11-25,1,19.346,V444_1,Delivered,AIR   ,101.827,True,False,5.26,0
S007710,V5555555_22,PLANT03,PORT09,2023-11-24,2023-11-25,1,19.346,V444_1,Delivered,AIR   ,1.426,True,False,0.07,0
S007710,V5555555_22,PLANT03,PORT09,2023-11-24,2023-11-25,1,19.346,V444_1,Delivered,AIR   ,1.44,True,False,0.07,0
S007710,V5555555_22,PLANT03,PORT09,2023-11-24,2023-11-25,1,19.346,V444_1,Delivered,AIR   ,1.482,True,False,0.08,0
S007710,V5555555_22,PLANT03,PORT09,2023-11-24,2023-11-25,1,19.346,V444_1,Delivered,AIR   ,1.525,True,False,0.08,0
S007710,V5555555_22,PLANT03,PORT09,2023-11-24,2023-11-25,1,19.346,V444_1,Delivered,AIR   ,1.568,True,False,0.08,0
S007710,V5555555_22,PLANT03,PORT09,2023-11-24,2023-11-25,1,19.346,V444_1,Delivered,AIR   ,7.804,True,False,0.4,0
S007710,V5555555_22,PLANT03,PORT09,2023-11-24,2023-11-25,1,19.346,V444_1,Delivered,AIR   ,11.227,True,False,0.58,0
S007710,V5555555_22,PLANT03,PORT09,2023-11-24,2023-11-25,1,19.346,V444_1,Delivered,AIR   ,31.267,True,False,1.62,0
S007710,V5555555_22,PLANT03,PORT09,2023-11-24,2023-11-25,1,19.346,V444_1,Delivered,AIR   ,49.427,True,False,2.55,0
S007710,V5555555_22,PLANT03,PORT09,2023-11-24,2023-11-25,1,19.346,V444_1,Delivered,AIR   ,95.227,True,False,4.92,0
S007711,V5555555_22,PLANT03,PORT09,2023-03-19,2023-03-21,2,13.808,V444_1,Delivered,AIR   ,1.202,True,False,0.09,0
S007711,V5555555_22,PLANT03,PORT09,2023-03-19,2023-03-21,2,13.808,V444_1,Delivered,AIR   ,1.26,True,False,0.09,0
S007711,V5555555_22,PLANT03,PORT09,2023-03-19,2023-03-21,2,13.808,V444_1,Delivered,AIR   ,1.319,True,False,0.1,0
S007711,V5555555_22,PLANT03,PORT09,2023-03-19,2023-03-21,2,13.808,V444_1,Delivered,AIR   ,1.38,True,False,0.1,0
S007711,V5555555_22,PLANT03,PORT09,2023-03-19,2023-03-21,2,13.808,V444_1,Delivered,AIR   ,1.442,True,False,0.1,0
S007711,V5555555_22,PLANT03,PORT09,2023-03-19,2023-03-21,2,13.808,V444_1,Delivered,AIR   ,9.088,True,False,0.66,0
S007711,V5555555_22,PLANT03,PORT09,2023-03-19,2023-03-21,2,13.808,V444_1,Delivered,AIR   ,11.627,True,False,0.84,0
S007711,V5555555_22,PLANT03,PORT09,2023-03-19,2023-03-21,2,13.808,V444_1,Delivered,AIR   ,33.227,True,False,2.41,0
S007711,V5555555_22,PLANT03,PORT09,2023-03-19,2023-03-21,2,13.808,V444_1,Delivered,AIR   ,53.427,True,False,3.87,0
S007711,V5555555_22,PLANT03,PORT09,2023-03-19,2023-03-21,2,13.808,V444_1,Delivered,AIR   ,101.827,True,False,7.37,0
S007711,V5555555_22,PLANT03,PORT09,2023-03-19,2023-03-21,2,13.808,V444_1,Delivered,AIR   ,1.426,True,False,0.1,0
S007711,V5555555_22,PLANT03,PORT09,2023-03-19,2023-03-21,2,13.808,V444_1,Delivered,AIR   ,1.44,True,False,0.1,0
S007711,V5555555_22,PLANT03,PORT09,2023-03-19,2023-03-21,2,13.808,V444_1,Delivered,AIR   ,1.482,True,False,0.11,0
S007711,V5555555_22,PLANT03,PORT09,2023-03-19,2023-03-21,2,13.808,V444_1,Delivered,AIR   ,1.525,True,False,0.11,0
S007711,V5555555_22,PLANT03,PORT09,2023-03-19,2023-03-21,2,13.808,V444_1,Delivered,AIR   ,1.568,True,False,0.11,0
S007711,V5555555_22,PLANT03,PORT09,2023-03-19,2023-03-21,2,13.808,V444_1,Delivered,AIR   ,7.804,True,False,0.57,0
S007711,V5555555_22,PLANT03,PORT09,2023-03-19,2023-03-21,2,13.808,V444_1,Delivered,AIR   ,11.227,True,False,0.81,0
S007711,V5555555_22,PLANT03,PORT09,2023-03-19,2023-03-21,2,13.808,V444_1,Delivered,AIR   ,31.267,True,False,2.26,0
S007711,V5555555_22,PLANT03,PORT09,2023-03-19,2023-03-21,2,13.808,V444_1,Delivered,AIR   ,49.427,True,False,3.58,0
S007711,V5555555_22,PLANT03,PORT09,2023-03-19,2023-03-21,2,13.808,V444_1,Delivered,AIR   ,95.227,True,False,6.9,0
S007711,V5555555_22,PLANT03,PORT09,2023-03-19,2023-03-20,1,13.808,V444_1,Delivered,AIR   ,1.202,True,False,0.09,0
S007711,V5555555_22,PLANT03,PORT09,2023-03-19,2023-03-20,1,13.808,V444_1,Delivered,AIR   ,1.26,True,False,0.09,0
S007711,V5555555_22,PLANT03,PORT09,2023-03-19,2023-03-20,1,13.808,V444_1,Delivered,AIR   ,1.319,True,False,0.1,0
S007711,V5555555_22,PLANT03,PORT09,2023-03-19,2023-03-20,1,13.808,V444_1,Delivered,AIR   ,1.38,True,False,0.1,0
S007711,V5555555_22,PLANT03,PORT09,2023-03-19,2023-03-20,1,13.808,V444_1,Delivered,AIR   ,1.442,True,False,0.1,0
S007711,V5555555_22,PLANT03,PORT09,2023-03-19,2023-03-20,1,13.808,V444_1,Delivered,AIR   ,9.088,True,False,0.66,0
S007711,V5555555_22,PLANT03,PORT09,2023-03-19,2023-03-20,1,13.808,V444_1,Delivered,AIR   ,11.627,True,False,0.84,0
S007711,V5555555_22,PLANT03,PORT09,2023-03-19,2023-03-20,1,13.808,V444_1,Delivered,AIR   ,33.227,True,False,2.41,0
S007711,V5555555_22,PLANT03,PORT09,2023-03-19,2023-03-20,1,13.808,V444_1,Delivered,AIR   ,53.427,True,False,3.87,0
S007711,V5555555_22,PLANT03,PORT09,2023-03-19,2023-03-20,1,13.808,V444_1,Delivered,AIR   ,101.827,True,False,7.37,0
S007711,V5555555_22,PLANT03,PORT09,2023-03-19,2023-03-20,1,13.808,V444_1,Delivered,AIR   ,1.426,True,False,0.1,0
S007711,V5555555_22,PLANT03,PORT09,2023-03-19,2023-03-20,1,13.808,V444_1,Delivered,AIR   ,1.44,True,False,0.1,0
S007711,V5555555_22,PLANT03,PORT09,2023-03-19,2023-03-20,1,13.808,V444_1,Delivered,AIR   ,1.482,True,False,0.11,0
S007711,V5555555_22,PLANT03,PORT09,2023-03-19,2023-03-20,1,13.808,V444_1,Delivered,AIR   ,1.525,True,False,0.11,0
S007711,V5555555_22,PLANT03,PORT09,2023-03-19,2023-03-20,1,13.808,V444_1,Delivered,AIR   ,1.568,True,False,0.11,0
S007711,V5555555_22,PLANT03,PORT09,2023-03-19,2023-03-20,1,13.808,V444_1,Delivered,AIR   ,7.804,True,False,0.57,0
S007711,V5555555_22,PLANT03,PORT09,2023-03-19,2023-03-20,1,13.808,V444_1,Delivered,AIR   ,11.227,True,False,0.81,0
S007711,V5555555_22,PLANT03,PORT09,2023-03-19,2023-03-20,1,13.808,V444_1,Delivered,AIR   ,31.267,True,False,2.26,0
S007711,V5555555_22,PLANT03,PORT09,2023-03-19,2023-03-20,1,13.808,V444_1,Delivered,AIR   ,49.427,True,False,3.58,0
S007711,V5555555_22,PLANT03,PORT09,2023-03-19,2023-03-20,1,13.808,V444_1,Delivered,AIR   ,95.227,True,False,6.9,0
S007712,V5555555_22,PLANT03,PORT09,2023-08-27,2023-08-29,2,19.211,V444_1,Delivered,AIR   ,1.202,True,False,0.06,0
S007712,V5555555_22,PLANT03,PORT09,2023-08-27,2023-08-29,2,19.211,V444_1,Delivered,AIR   ,1.26,True,False,0.07,0
S007712,V5555555_22,PLANT03,PORT09,2023-08-27,2023-08-29,2,19.211,V444_1,Delivered,AIR   ,1.319,True,False,0.07,0
S007712,V5555555_22,PLANT03,PORT09,2023-08-27,2023-08-29,2,19.211,V444_1,Delivered,AIR   ,1.38,True,False,0.07,0
S007712,V5555555_22,PLANT03,PORT09,2023-08-27,2023-08-29,2,19.211,V444_1,Delivered,AIR   ,1.442,True,False,0.08,0
S007712,V5555555_22,PLANT03,PORT09,2023-08-27,2023-08-29,2,19.211,V444_1,Delivered,AIR   ,9.088,True,False,0.47,0
S007712,V5555555_22,PLANT03,PORT09,2023-08-27,2023-08-29,2,19.211,V444_1,Delivered,AIR   ,11.627,True,False,0.61,0
S007712,V5555555_22,PLANT03,PORT09,2023-08-27,2023-08-29,2,19.211,V444_1,Delivered,AIR   ,33.227,True,False,1.73,0
S007712,V5555555_22,PLANT03,PORT09,2023-08-27,2023-08-29,2,19.211,V444_1,Delivered,AIR   ,53.427,True,True,2.78,0
S007712,V5555555_22,PLANT03,PORT09,2023-08-27,2023-08-29,2,19.211,V444_1,Delivered,AIR   ,101.827,True,False,5.3,0
S007712,V5555555_22,PLANT03,PORT09,2023-08-27,2023-08-29,2,19.211,V444_1,Delivered,AIR   ,1.426,True,False,0.07,0
S007712,V5555555_22,PLANT03,PORT09,2023-08-27,2023-08-29,2,19.211,V444_1,Delivered,AIR   ,1.44,True,False,0.07,0
S007712,V5555555_22,PLANT03,PORT09,2023-08-27,2023-08-29,2,19.211,V444_1,Delivered,AIR   ,1.482,True,False,0.08,0
S007712,V5555555_22,PLANT03,PORT09,2023-08-27,2023-08-29,2,19.211,V444_1,Delivered,AIR   ,1.525,True,False,0.08,0
S007712,V5555555_22,PLANT03,PORT09,2023-08-27,2023-08-29,2,19.211,V444_1,Delivered,AIR   ,1.568,True,False,0.08,0
S007712,V5555555_22,PLANT03,PORT09,2023-08-27,2023-08-29,2,19.211,V444_1,Delivered,AIR   ,7.804,True,False,0.41,0
S007712,V5555555_22,PLANT03,PORT09,2023-08-27,2023-08-29,2,19.211,V444_1,Delivered,AIR   ,11.227,True,False,0.58,0
S007712,V5555555_22,PLANT03,PORT09,2023-08-27,2023-08-29,2,19.211,V444_1,Delivered,AIR   ,31.267,True,False,1.63,0
S007712,V5555555_22,PLANT03,PORT09,2023-08-27,2023-08-29,2,19.211,V444_1,Delivered,AIR   ,49.427,True,False,2.57,0
S007712,V5555555_22,PLANT03,PORT09,2023-08-27,2023-08-29,2,19.211,V444_1,Delivered,AIR   ,95.227,True,False,4.96,0
